incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident description,support group,tower group,domain group,priority,urgency,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001520451,IBERIA,IBERIA,25/04/2021 23:05,,Assigned,Control-M Server: Shout by orderno: 0005kzk1 F49OBIM2,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-26T00:00:00Z,PROCESS FAILURE,BATCH,6,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001520459,IBERIA,IBERIA,26/04/2021 01:07,26/04/2021 16:42,,LINUX_sun - ibcewl1.ib : Perdida de conexion con servidor de WebLogic negocio_ed_1^negocio_ed_1. Avi,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-26T00:00:00Z,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001520492,IBERIA,IBERIA,26/04/2021 08:32,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,2-Alta,,Unidad Seguridad Informática,INCIDENT,2021-04-27T00:00:00Z,SOFTWARE FAILURE,,5,TALLER MOTORES,GESTIÓN DE SUBCONTRATOS (AMITJ0B0)
INC000001520498,IBERIA,IBERIA,26/04/2021 08:11,,In Progress,"Ha fallado el job X01O002 en zlc , avisar en horario laboral a USCIBMAM (amibmcap@iberia.es)",USCIBMAM,Application Tower,Cobol Domain,Baja,4-Baja,,Mantenimiento COBOL,INCIDENT,2021-04-28T00:00:00Z,PROCESS FAILURE,BATCH,5,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001520506,IBERIA,IBERIA,26/04/2021 08:50,,Assigned,Fallo Peoplesoft: Incidencia acceso a informes progresiones por formación en HCM,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-30T00:00:00Z,DATA ISSUE,,5,NEO-MARTINEZ VILLERGAS 49,FORMACIÓN Y GEST. CONOCIM (3HRS00)
INC000001520513,IBERIA,IBERIA,26/04/2021 08:46,,Assigned,"[NDCSUPPORT]Error en emisión de billetes, por falta de respuesta",SERVICIOSRESIBER,Application Tower,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,5,SIN IDENTIFICAR,
INC000001520519,IBERIA,IBERIA,26/04/2021 08:56,,In Progress,Dispositivo averiado. T4,Mobiles,Network Tower,Network Tower,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,TELEPHONY FAILURE,DEVICE,5,TERMINAL T4,GEST.EQUIPAJES_SERV.AUX (AHMDT01X)
INC000001520520,IBERIA,IBERIA,26/04/2021 09:01,,Pending,[IBEFAC] UATP credit card numbers should be removed from Banco Popular invoice,AIRPORT1,Application Tower,Aeropuertos,Media,3-Medio,,Mantenimiento Aeropuertos,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,5,SIN IDENTIFICAR,
INC000001520521,IBERIA,IBERIA,26/04/2021 08:52,,Assigned,Fallo Peoplesoft: Incidencia acceso a informes progresiones por formación en HCM,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-30T00:00:00Z,DATA ISSUE,,5,NEO-MARTINEZ VILLERGAS 49,FORMACIÓN Y GEST. CONOCIM (3HRS00)
INC000001520541,IBERIA,IBERIA,26/04/2021 09:21,26/04/2021 12:52,Closed,LDPHIS ABORT FIN,LDP,Application Tower,FLIGHT OPERATIONS,Media,3-Medio,,Mantenimiento Operaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,MANDOS,
INC000001520542,IBERIA,IBERIA,26/04/2021 09:40,,Pending,Descuadre reembolso por previa no encontrada - MSWEB NDC,USCIBMAM,Application Tower,Cobol Domain,Media,2-Alta,,Mantenimiento COBOL,INCIDENT,2021-04-30T00:00:00Z,ACCESS FAILURE,,5,NEO-MARTINEZ VILLERGAS 49,OTC- CUENTAS A COBRAR (3KEFPFCC)
INC000001520544,IBERIA,IBERIA,26/04/2021 09:32,,Assigned,UX_ibm - exa1db02.ib : CPU used by users is 95.92%. Call Out to ORACLE-LINUX-SUPPORT OnCall oracleli,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-26T00:00:00Z,PERFORMANCE ISSUE,,5,SIN IDENTIFICAR,
INC000001520548,IBERIA,IBERIA,26/04/2021 09:39,26/04/2021 15:41,Closed,incidencia OBIEE,Aplicaciones BI,Application Tower,BI,Media,3-Medio,,Mantenimiento BI,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,0,NEO-MARTINEZ VILLERGAS 49,OFICINA TÉCNICA Y APOYO (AVT000)
INC000001520551,IBERIA,IBERIA,26/04/2021 09:46,29/04/2021 17:53,Resolved,LINUX_sun - 1070_Prd_ibcomURL::Dynatrace::Multinucleo_Live::FAILURE_RATE_INCREASED,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-29T00:00:00Z,PERFORMANCE ISSUE,,3,SIN IDENTIFICAR,
INC000001520555,IBERIA,IBERIA,26/04/2021 10:08,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,3-Medio,,Unidad Seguridad Informática,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,,5,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CONTROL MANTENIMIENTO NZI (APXC00NZ)
INC000001520560,IBERIA,IBERIA,26/04/2021 10:10,,Pending,Ficheros IBCARDS - COMARCH,NIIT_MTO_LOYALTY,Application Tower,Comercial y CRM,Media,3-Medio,,Mantenimiento Comercial y CRM,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,,5,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001520568,IBERIA,IBERIA,26/04/2021 10:48,,Assigned,[GLE001]SAP CFS - PTP module: GRU - Aprovacion de facturas en SAP/Fiori,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,,5,SIN IDENTIFICAR (SAO PAULO),BRASIL_SAO PAULO_RCL (ALSAANSE)
INC000001520584,IBERIA,IBERIA,26/04/2021 11:14,,Pending,[Gaudi Realtime] Incidencias entorno de Test_20210426: No acceso a ningún RealTime en Gaudides2,AIRPORT2_EXT,Application Tower,Aeropuertos,Baja,4-Baja,,Mantenimiento Aeropuertos,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,5,TERMINAL T4,LABORATORIO GAUDI (AHMH00LG)
INC000001520586,IBERIA,IBERIA,26/04/2021 11:19,,Pending,Incidencia TKT,SERVICIOSRESIBER,Application Tower,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,5,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2B & CLA (ALCO00CP)
INC000001520600,IBERIA,IBERIA,26/04/2021 12:31,,Pending,Fallo Software: no puede borrar las cookies del historial,SSI,Service Ops Tower,Service Ops Tower,Media,3-Medio,,Unidad Control del Servicio,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,,5,SIN IDENTIFICAR,
INC000001520614,IBERIA EXPRESS,IBERIA EXPRESS,26/04/2021 12:39,,Assigned,Problemas de conectividad:,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-26T00:00:00Z,COMMUNICATIONS FAILURE,,5,MADRID / ALCAÑIZ,
INC000001520615,IBERIA,IBERIA,26/04/2021 12:43,,Pending,ELM [ADM001]: Cambio estado certificación 468451; caducidad EWIS REFRESHED TRAINING,SSCCLMZ,Service Ops Tower,Service Ops Tower,Baja,4-Baja,,Unidad Control del Servicio,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,5,EDIF.101 - HANGAR 3,TMA CORTO MEDIO RADIO (AMNLP2TC)
INC000001520640,OTHERS,IAG GBS,26/04/2021 13:40,27/04/2021 12:56,Closed,[GLE001]SAP CFS - TESORERIA Y PAGOS module: G001 USD bank account,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-05-01T00:00:00Z,SOFTWARE FAILURE,,1,IAG GBS,
INC000001520648,IBERIA,IBERIA,26/04/2021 14:01,27/04/2021 17:56,Closed,Fallo Software: problemas al acceder a ibproxima,SSI,Service Ops Tower,Service Ops Tower,Media,3-Medio,,Unidad Control del Servicio,INCIDENT,2021-05-01T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001520654,IBERIA,IBERIA,26/04/2021 10:25,28/04/2021 11:45,Resolved,"Incidencia SAPAS - ResiberNet Level: incidencia en producción ""Error del sistema""",SAPAS,Application Tower,PSS,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001520661,IBERIA,IBERIA,26/04/2021 10:43,,Pending,No le acepta contraseña en Teams,IAG EUC Support,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,5,NEO-MARTINEZ VILLERGAS 49,REPORT GRUPO Y FBP CORP (1FIQ00)
INC000001520664,IBERIA,IBERIA,26/04/2021 10:36,,Pending,Error at NAS:,IAG EUC Support,EUC,EUC,Media,2-Alta,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,ACCESS FAILURE,,5,NEO-MARTINEZ VILLERGAS 49,CHÁRTER (ACV100)
INC000001520679,IBERIA,IBERIA,26/04/2021 11:16,,Assigned,[COM] CKI | Errores en la aceptación del flujo de CKI - ITEM SHOULD PRECEDE O-ITEM,RESIBER GARANTIA CKI,Delivery,Delivery,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,5,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001520700,IBERIA,IBERIA,26/04/2021 12:18,,Assigned,[NETPLUS] VERES y PARES vacíos en consola de Netplus,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,5,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001520707,IBERIA,IBERIA,26/04/2021 12:35,,Assigned,Problemas de conectividad:alarma del servidor MSbackup15,Servidores,Server Tower,Server Tower,Media,3-Medio,,Unidad de Arquitecturas de Sistemas,INCIDENT,2021-04-26T00:00:00Z,COMMUNICATIONS FAILURE,,5,SIN IDENTIFICAR,
INC000001520711,IBERIA,IBERIA,26/04/2021 12:42,27/04/2021 09:57,,Multiple dynatrace failed. Please check it from your side.,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-27T00:00:00Z,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001520717,IBERIA,IBERIA,26/04/2021 13:07,,Pending,[ESC005][ESC005]no pueden acceder a la pagina,IAG SITA Support,EUC,EUC,Media,2-Alta,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,5,SIN IDENTIFICAR,
INC000001520721,IBERIA,IBERIA,26/04/2021 13:18,,In Progress,MFA Multifactor authentication - Ping ID: Unpair devices,WNS Team,UNKNOW,UNKNOW,Media,2-Alta,,Unidad Seguridad Informática,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,,5,TERMINAL T4,MYP_AG. ADM (AHMDM04A)
INC000001520729,IBERIA,IBERIA,26/04/2021 13:22,,Pending,[IMH001] error reloj,IAG SITA Support,EUC,EUC,Media,2-Alta,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,5,TALLER MOTORES,PLASMA SPRAY (AMITP0BD)
INC000001520733,IBERIA,IBERIA,26/04/2021 13:33,,Pending,"[IMH001]La pistola que va instalada en el toro MA-ALR-45 , no carga, creo que es un problema del car",IAG SITA Support,EUC,EUC,Media,2-Alta,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,5,TALLER MOTORES,OPERACIONES ALMACÉN (AMRF01)
INC000001520813,IBERIA,IBERIA,26/04/2021 18:15,27/04/2021 09:27,Closed,[GLE001] SAP CFS - SAPGUI Password,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-05-01T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,1,NEO-MARTINEZ VILLERGAS 49,INSTRUCCIÓN TIERRA (AVIFE0)
INC000001520822,IBERIA,IBERIA,26/04/2021 19:13,,Pending,Fallo en iPad bloqueada,Mobiles,Network Tower,Network Tower,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,HARDWARE FAILURE,,5,EDIF.101 - HANGAR 3,MANTO. INTERIORES Y IFE (AMNLL0HB)
INC000001520825,IBERIA,IBERIA,26/04/2021 19:23,,Pending,[GLE001]SAP CFS - PTP module: Apertura incidencia SAP CFS PTP,FINANCE-SUPPORT,Application Tower,FINANCE,Media,3-Medio,,Mantenimiento Financiero,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,5,DESCONOCIDO,PROCESOS FINANCIEROS (3KEFPF)
INC000001520826,IBERIA,IBERIA,26/04/2021 19:20,,Assigned,LINUX_sun - rhv3.ib : Proceso er2-agent Parado. Callout to Esecurity,E-Security,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-29T00:00:00Z,PERFORMANCE ISSUE,,5,SIN IDENTIFICAR,
INC000001520857,IBERIA,IBERIA,26/04/2021 14:42,27/04/2021 16:20,Closed,PROBLEMA FILTROS WEB IBERIAGENCIAS,NIIT_MTO_PROFWEBS,Application Tower,Comercial y CRM,Media,3-Medio,,Mantenimiento Comercial y CRM,INCIDENT,2021-05-01T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2B & CLA (ALCO00CP)
INC000001520880,OTHERS,IAG GBS,26/04/2021 15:51,,Assigned,[GLE001]SAP CFS - OTC module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,,5,IAG GBS,
INC000001520898,IBERIA,IBERIA,26/04/2021 17:36,28/04/2021 12:38,Resolved,Fallo Peoplesoft: no vieuslizan los informes de vuelo en PDF,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-28T00:00:00Z,DATA ISSUE,,2,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001520903,IBERIA,IBERIA,26/04/2021 17:47,27/04/2021 10:20,Closed,RUIDO FINALIZADOR Y NO GRAPA,Soporte Equipos Multifuncion,Equipos Multifunción,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-05-01T00:00:00Z,DEFAULT,DEFAULT,1,SIN IDENTIFICAR (MADRID BARAJAS),T.C. MAD-OPER.-APOYO (AGDM00MH)
INC000001520920,IBERIA,IBERIA,26/04/2021 19:07,,Pending,[SEG010] Usuario fallo sincronía,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,,Unidad Control del Servicio,INCIDENT,2021-04-28T00:00:00Z,ACCESS FAILURE,PASSWORD,5,PMI AEROPUERTO,PASAJEROS PMI (AHAKS00S)
INC000001520954,IBERIA,IBERIA,27/04/2021 00:04,27/04/2021 09:50,Closed,LINUX_sun - ibcjbws4.ib : Filesystem log is occupied 75.00%. Triage incident to AM_MTO_IBIS.(No Call,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-05-01T00:00:00Z,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001520979,IBERIA,IBERIA,27/04/2021 08:05,,Pending,Fallo Software: UBICACION ERRONEA,AIRPORT1,Application Tower,Aeropuertos,Media,3-Medio,,Mantenimiento Aeropuertos,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,4,HANGAR 6,TMA MECANICA. PROD CAD5 H (AMIRD0HA)
INC000001521001,IBERIA,IBERIA,27/04/2021 09:04,,Pending,[IPM003] Aplicación de sap se queda inoperativa y no funciona,USV_DGMI,Application Tower,Mantenimiento Dir. Técnica – MRO,Baja,4-Baja,,Mantenimiento Dir. Técnica,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,4,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),RECEPCIÓN NO SERVICIABLE (AMAV00A0)
INC000001521009,IBERIA,IBERIA,27/04/2021 09:29,27/04/2021 09:40,,A las 9:20 salta en PROD la alerta *128YS*SYTKAF: LINK DOWN FLAG - 114163 -COMMS ERROR,OMSE_RESIBER_RT,Application Tower,PSS,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-27T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,MANDOS,
INC000001521022,IBERIA,IBERIA,27/04/2021 10:13,,Pending,Fallo en iPad portugal,Mobiles,Network Tower,Network Tower,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,HARDWARE FAILURE,,4,SIN IDENTIFICAR (LISBOA),PORTUGAL (ACW2J0)
INC000001521027,IBERIA,IBERIA,27/04/2021 10:53,,Pending,Dispositivo averiado. I2,Mobiles,Network Tower,Network Tower,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,TELEPHONY FAILURE,DEVICE,4,SIN IDENTIFICAR,
INC000001521059,IBERIA,IBERIA,27/04/2021 02:29,,Pending,3.2 AMADEUS SIGN IN RESET,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,,Unidad Control del Servicio,INCIDENT,2021-05-01T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,4,SIN IDENTIFICAR,
INC000001521063,IBERIA,IBERIA,27/04/2021 05:01,,Assigned,LINUX_sun - Parametro /MEMORY/MEMORY/MEMAppUsablePerc esta en WARNING. Valor: 9.90 mc_host=ibcesit2,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-30T00:00:00Z,PERFORMANCE ISSUE,,4,SIN IDENTIFICAR,
INC000001521077,IBERIA,IBERIA,27/04/2021 10:05,,Pending,Fallo Peoplesoft: Acceso al módulo PeopleSoft HCM PRE,PeopleSoft Administration,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-30T00:00:00Z,DATA ISSUE,,4,SIN IDENTIFICAR,
INC000001521078,IBERIA,IBERIA,27/04/2021 08:08,,Pending,No hay acceso con usuario genérico.,IAG EUC Remote Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,ACCESS FAILURE,PASSWORD,4,EDIFICIO T.M.A. - ALMACENES,CHAPISTERIA (AMIRT0KA)
INC000001521085,IBERIA,IBERIA,27/04/2021 08:46,,Assigned,Problema con multifunción,Soporte Equipos Multifuncion,Equipos Multifunción,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,PRINTING FAILURE,,4,SIN IDENTIFICAR,
INC000001521113,IBERIA,IBERIA,27/04/2021 10:28,,Pending,"Error at NAS: No puede entrar a carpeta, le sale un error de usuario bloqueado",SSI,Service Ops Tower,Service Ops Tower,Media,2-Alta,,Unidad Control del Servicio,INCIDENT,2021-05-01T00:00:00Z,ACCESS FAILURE,,4,PMI AEROPUERTO,TMA MECANICA PMI (AMNLR0YB)
INC000001521124,IBERIA,IBERIA,27/04/2021 11:06,28/04/2021 14:05,,Usuario bloqueado por inactividad en IBECON,AIRPORT1,Application Tower,Aeropuertos,Baja,4-Baja,,Mantenimiento Aeropuertos,INCIDENT,2021-04-28T00:00:00Z,ACCESS FAILURE,,1,BCN AEROPUERTO,CTROL OPERATIVO Y CORDINA (AHABC0)
INC000001521127,IBERIA,IBERIA,27/04/2021 11:26,,Assigned,[IB5225832] Datos personales cruzados en reserva de dos pasajeros,gar_front_ibis_wcs,Delivery,Delivery,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-27T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,4,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001521143,IBERIA EXPRESS,IBERIA EXPRESS,27/04/2021 12:19,,Pending,Fallo Software:fallo en correo,IAG EUC Remote Support,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,4,SIN IDENTIFICAR,
INC000001521171,IBERIA,IBERIA,27/04/2021 11:48,,Pending,CIERRE EXPEDIENTE TFNPM11035,AIRPORT1,Application Tower,Aeropuertos,Baja,4-Baja,,Mantenimiento Aeropuertos,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,4,TFN AEROPUERTO,PASAJEROS TENERIFE NORTE (AHALT0PA)
INC000001521172,IBERIA,IBERIA,27/04/2021 11:46,,Pending,Fallo en Iberia Now,MOVILIDAD,Application Tower,Movilidad,Baja,4-Baja,,Mantenimiento Movilidad,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,,4,SIN IDENTIFICAR (BARCELONA),RAMPA BARCELONA (AHABU0RA)
INC000001521178,IBERIA,IBERIA,27/04/2021 12:03,,Assigned,"AIRNAV, un unexpected error occurred on the server INC0196134",USV_NON_SAP_APPS,Application Tower,Mantenimiento Dir. Técnica – MRO,Baja,4-Baja,,Mantenimiento Dir. Técnica,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,4,EDIFICIO T.M.A. - ALMACENES,INGENIERIA SISTEMAS (AMIRT0RA)
INC000001521191,IBERIA,IBERIA,27/04/2021 12:29,,Assigned,FACTURAS | Lotes de facturas sin recibir (27/04),SERVICIOSRESIBER,Application Tower,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,4,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001521225,IBERIA,IBERIA,27/04/2021 13:37,,Assigned,Fallo Peoplesoft:COMPUTO ANUAL VACACIONES 2021,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-28T00:00:00Z,DATA ISSUE,,4,SIN IDENTIFICAR (MADRID BARAJAS),REC. OPERACIÓN HUB MADRID (AGDH12)
INC000001521239,IBERIA,IBERIA,27/04/2021 14:28,27/04/2021 17:21,Closed,correo error,SSI,Service Ops Tower,Service Ops Tower,Media,2-Alta,,Unidad Control del Servicio,INCIDENT,2021-05-01T00:00:00Z,SOFTWARE FAILURE,,0,TALLER MOTORES,TALLER ALABES (AMITP0EA)
INC000001521243,IBERIA,IBERIA,27/04/2021 14:42,,Assigned,MFA Multifactor authentication - Ping ID:,BA_ITSC NEW,Service Ops Tower,Service Ops Tower,Media,2-Alta,,Unidad Control del Servicio,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,,4,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001521257,IBERIA,IBERIA,27/04/2021 13:39,,Pending,INCIDENCIA CARPETA UPGRADES PRECIOS,IAG EUC Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,4,NEO-MARTINEZ VILLERGAS 49,PROPUESTA PRODUC Y DESEMP (ACP0AN)
INC000001521265,IBERIA,IBERIA,27/04/2021 13:45,,Pending,Información incorrecta en MDM (mdm_customers),AM_MTO_VDL,UNKNOW,UNKNOW,Media,3-Medio,,Mantenimiento BI,INCIDENT,2021-04-30T00:00:00Z,ACCESS FAILURE,,4,SIN IDENTIFICAR,
INC000001521274,IBERIA,IBERIA,27/04/2021 14:11,28/04/2021 12:58,Resolved,[GLE001]SAP CFS - RTR module: Availability control error message in IM52 transaction for AR NF.00015,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001521282,IBERIA,IBERIA,27/04/2021 16:27,28/04/2021 15:49,Resolved,"Fallo Peoplesoft:revisar la consulta marcada en amarillo, la fecha fin no coincide",PeopleSoft Apps Support,Application Tower,RRHH,Media,2-Alta,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-28T00:00:00Z,DATA ISSUE,,1,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001521289,IBERIA,IBERIA,27/04/2021 15:02,28/04/2021 07:25,,Usuario bloqueado por inactividad en IBECON,AIRPORT1,Application Tower,Aeropuertos,Media,3-Medio,,Mantenimiento Aeropuertos,INCIDENT,2021-04-28T00:00:00Z,ACCESS FAILURE,,1,SCQ AEROPUERTO,POLIVALENCIA SCQ PAX (AHAYT00P)
INC000001521291,OTHERS,IAG GBS,27/04/2021 16:00,,Assigned,"[GLE001] SAP CFS - DOC module: Docs 761276, 761351, 761353 not matched with POs",FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-27T00:00:00Z,SOFTWARE FAILURE,,4,IAG GBS,
INC000001521305,IBERIA,IBERIA,27/04/2021 16:44,,In Progress,Error en OBI,Aplicaciones BI,Application Tower,BI,Media,3-Medio,,Mantenimiento BI,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,4,NEO-MARTINEZ VILLERGAS 49,ANCILLARIES Y MERCHANDASI (AC00AN)
INC000001521316,IAG CARGO,IAG CARGO,27/04/2021 18:20,,Pending,[CARGO PORTAL]E booking error 125-93380431 Destination DFW,CARGO-PORTAL,Application Tower,CARGO,Media,2-Alta,,Mantenimiento Cargo,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,4,SIN IDENTIFICAR (LHR/NewBusCntr/S122),
